1905,regular,1905-10-07T00:00:00.000Z,False,Wesleyan (CT),0,Columbia,0
1905,regular,1905-10-07T00:00:00.000Z,False,Bates College,16,UMass,0
1905,regular,1905-10-07T00:00:00.000Z,False,Coe,15,Drake,32
1905,regular,1905-10-07T00:00:00.000Z,False,Chicago,42,Iowa,0
1905,regular,1905-10-07T00:00:00.000Z,False,Dartmouth,16,Holy Cross,6
1905,regular,1905-10-07T00:00:00.000Z,False,Regis (CO),0,Colorado,109
1905,regular,1905-10-07T00:00:00.000Z,False,Yale,16,Syracuse,0
1905,regular,1905-10-07T00:00:00.000Z,False,Wisconsin,34,Lawrence,0
1905,regular,1905-10-07T00:00:00.000Z,False,Arkansas,0,Kansas,6
1905,regular,1905-10-07T00:00:00.000Z,False,Harvard,22,Maine,0
1905,regular,1905-10-07T00:00:00.000Z,False,Exeter,11,Bowdoin,0
1905,regular,1905-10-07T00:00:00.000Z,False,Northwestern,5,Wabash College,0
1905,regular,1905-10-07T00:00:00.000Z,False,Colorado State,12,Denver,0
1905,regular,1905-10-07T00:00:00.000Z,False,Vanderbilt,34,Alabama,0
1905,regular,1905-10-07T00:00:00.000Z,False,Princeton,34,Georgetown,0
1905,regular,1905-10-07T00:00:00.000Z,False,Pennsylvania,11,Swarthmore,4
1905,regular,1905-10-09T00:00:00.000Z,False,Drury,0,Kansas,11
1905,regular,1905-10-09T00:00:00.000Z,False,Central Oklahoma,0,Oklahoma,28
1905,regular,1905-10-10T00:00:00.000Z,False,Harvard,34,Bates College,6
1905,regular,1905-10-10T00:00:00.000Z,False,Cincinnati,5,Carlisle,34
1905,regular,1905-10-11T00:00:00.000Z,False,Michigan,23,Ohio Northern,0
1905,regular,1905-10-11T00:00:00.000Z,False,Yale,29,Springfield,0
1905,regular,1905-10-11T00:00:00.000Z,False,Princeton,29,Lehigh,6
1905,regular,1905-10-11T00:00:00.000Z,False,Navy,29,St. John's (Maryland),0
1905,regular,1905-10-11T00:00:00.000Z,False,Lawrence,57,Wisconsin-Oshkosh,0
1905,regular,1905-10-11T00:00:00.000Z,False,Lafayette,35,Medico-Chirurgical,0
1905,regular,1905-10-13T00:00:00.000Z,False,Texas,0,Haskell,18
1905,regular,1905-10-14T00:00:00.000Z,False,Pittsburgh,48,Bethany (WV),0
1905,regular,1905-10-14T00:00:00.000Z,False,Baylor,0,Texas A&M,42
1905,regular,1905-10-14T00:00:00.000Z,False,Colgate,50,St. Lawrence,0
1905,regular,1905-10-14T00:00:00.000Z,False,Brown,34,Maine,0
1905,regular,1905-10-14T00:00:00.000Z,False,Yale,30,Holy Cross,0
1905,regular,1905-10-14T00:00:00.000Z,False,Alabama,34,Mississippi State,0
1905,regular,1905-10-14T00:00:00.000Z,False,Austin,0,TCU,21
1905,regular,1905-10-14T00:00:00.000Z,False,New Hampshire,0,Bates College,0
1905,regular,1905-10-14T00:00:00.000Z,False,Wisconsin,21,Notre Dame,0
1905,regular,1905-10-14T00:00:00.000Z,False,Penn State,18,Gettysburg,0
1905,regular,1905-10-14T00:00:00.000Z,False,Washington & Jefferson,38,Geneva,0
1905,regular,1905-10-14T00:00:00.000Z,False,Hamilton,0,Syracuse,27
1905,regular,1905-10-14T00:00:00.000Z,False,Michigan,18,Vanderbilt,0
1905,regular,1905-10-14T00:00:00.000Z,False,UMass,11,Rhode Island,0
1905,regular,1905-10-14T00:00:00.000Z,False,Colorado,23,Colorado Alumni,0
1905,regular,1905-10-14T00:00:00.000Z,False,Kansas State,5,Washburn,12
1905,regular,1905-10-14T00:00:00.000Z,False,Bowdoin,3,Amherst College,23
1905,regular,1905-10-14T00:00:00.000Z,False,Chicago,16,Indiana,5
1905,regular,1905-10-14T00:00:00.000Z,False,Montana,0,Utah,42
1905,regular,1905-10-14T00:00:00.000Z,False,Lafayette,48,Jefferson Medical,0
1905,regular,1905-10-14T00:00:00.000Z,False,Swarthmore,19,Pennsylvania Railroad YMCA,0
1905,regular,1905-10-14T00:00:00.000Z,False,Missouri,28,Missouri-Rolla,0
1905,regular,1905-10-14T00:00:00.000Z,False,Coe,4,Grinnell,5
1905,regular,1905-10-14T00:00:00.000Z,False,Wesleyan (CT),19,Vermont,11
1905,regular,1905-10-14T00:00:00.000Z,False,Illinois,12,Saint Louis,6
1905,regular,1905-10-14T00:00:00.000Z,False,Princeton,48,Bucknell,0
1905,regular,1905-10-14T00:00:00.000Z,False,Wabash College,0,Purdue,12
1905,regular,1905-10-14T00:00:00.000Z,False,Minnesota,42,Iowa State,0
1905,regular,1905-10-14T00:00:00.000Z,False,Navy,6,Dickinson,0
1905,regular,1905-10-14T00:00:00.000Z,False,Columbia,11,Williams,5
1905,regular,1905-10-14T00:00:00.000Z,False,Sewanee Univ. of the South,42,Mooney,0
1905,regular,1905-10-14T00:00:00.000Z,False,Haverford,5,Lehigh,6
1905,regular,1905-10-14T00:00:00.000Z,False,Beloit College,2,Northwestern,18
1905,regular,1905-10-14T00:00:00.000Z,False,Georgetown,0,Villanova,6
1905,regular,1905-10-14T00:00:00.000Z,False,Tennessee,5,Clemson,5
1905,regular,1905-10-14T00:00:00.000Z,False,Tufts,28,Worcester Polytechnic,0
1905,regular,1905-10-14T00:00:00.000Z,False,Nebraska,16,Knox College,0
1905,regular,1905-10-14T00:00:00.000Z,False,Pennsylvania,17,North Carolina,0
1905,regular,1905-10-14T00:00:00.000Z,False,Virginia,0,Carlisle,12
1905,regular,1905-10-14T00:00:00.000Z,False,Army,6,Virginia Tech,16
1905,regular,1905-10-14T00:00:00.000Z,False,Emporia State,0,Kansas,32
1905,regular,1905-10-14T00:00:00.000Z,False,Colorado College,0,Denver,0
1905,regular,1905-10-14T00:00:00.000Z,False,Washington (MO),6,Arkansas,0
1905,regular,1905-10-14T00:00:00.000Z,False,Harvard,12,Springfield,0
1905,regular,1905-10-15T00:00:00.000Z,False,Colorado Mines,28,Wyoming,0
1905,regular,1905-10-16T00:00:00.000Z,False,Oklahoma,18,Haskell,12
1905,regular,1905-10-18T00:00:00.000Z,False,Navy,29,McDaniel,0
1905,regular,1905-10-20T00:00:00.000Z,False,Auburn,0,Davidson,6
1905,regular,1905-10-21T00:00:00.000Z,False,Syracuse,11,Colgate,5
1905,regular,1905-10-21T00:00:00.000Z,False,Missouri,6,Haskell,0
1905,regular,1905-10-21T00:00:00.000Z,False,Army,0,Harvard,6
1905,regular,1905-10-21T00:00:00.000Z,False,Amherst College,10,Columbia,10
1905,regular,1905-10-21T00:00:00.000Z,False,Sewanee Univ. of the South,9,Cumberland,0
1905,regular,1905-10-21T00:00:00.000Z,False,Colorado,69,Wyoming,0
1905,regular,1905-10-21T00:00:00.000Z,False,Navy,38,North Carolina,0
1905,regular,1905-10-21T00:00:00.000Z,False,Pittsburgh Lyceum,0,Villanova,21
1905,regular,1905-10-21T00:00:00.000Z,False,Northern Iowa,6,Coe,6
1905,regular,1905-10-21T00:00:00.000Z,False,Holy Cross,12,Worcester Polytechnic,6
1905,regular,1905-10-21T00:00:00.000Z,False,Carlisle,36,Dickinson,0
1905,regular,1905-10-21T00:00:00.000Z,False,Transylvania,0,Northwestern,0
1905,regular,1905-10-21T00:00:00.000Z,False,Bowdoin,22,Camp McKinley,0
1905,regular,1905-10-21T00:00:00.000Z,False,Illinois,0,Purdue,29
1905,regular,1905-10-21T00:00:00.000Z,False,Virginia,15,Bucknell,11
1905,regular,1905-10-21T00:00:00.000Z,False,Virginia Tech,56,Gallaudet,0
1905,regular,1905-10-21T00:00:00.000Z,False,Washburn,16,Ottawa,6
1905,regular,1905-10-21T00:00:00.000Z,False,TCU,6,Trinity (Texas),0
1905,regular,1905-10-21T00:00:00.000Z,False,Wisconsin,0,Chicago,4
1905,regular,1905-10-21T00:00:00.000Z,False,New York University,0,Wesleyan (CT),31
1905,regular,1905-10-21T00:00:00.000Z,False,Dartmouth,24,Williams,0
1905,regular,1905-10-21T00:00:00.000Z,False,Tennessee,0,Vanderbilt,45
1905,regular,1905-10-21T00:00:00.000Z,False,Allegheny,5,Washington & Jefferson,23
1905,regular,1905-10-21T00:00:00.000Z,False,Georgia,0,Clemson,35
1905,regular,1905-10-21T00:00:00.000Z,False,Knox College,6,Moline A.C.,0
1905,regular,1905-10-21T00:00:00.000Z,False,Kansas,34,Oklahoma,0
1905,regular,1905-10-21T00:00:00.000Z,False,Lawrence,12,Beloit College,0
1905,regular,1905-10-21T00:00:00.000Z,False,Yale,12,Penn State,0
1905,regular,1905-10-21T00:00:00.000Z,False,Lehigh,23,Franklin & Marshall,6
1905,regular,1905-10-21T00:00:00.000Z,False,Georgia Tech,12,Alabama,5
1905,regular,1905-10-21T00:00:00.000Z,False,Denver A.C.,0,Colorado College,4
1905,regular,1905-10-21T00:00:00.000Z,False,Utah,24,Denver,6
1905,regular,1905-10-21T00:00:00.000Z,False,Swarthmore,28,Georgetown,0
1905,regular,1905-10-21T00:00:00.000Z,False,New Hampshire,0,Vermont,0
1905,regular,1905-10-21T00:00:00.000Z,False,Indiana,39,Washington (MO),0
1905,regular,1905-10-21T00:00:00.000Z,False,Northern Colorado,5,Colorado State,6
1905,regular,1905-10-21T00:00:00.000Z,False,Iowa State,63,Simpson College,0
1905,regular,1905-10-21T00:00:00.000Z,False,Michigan,31,Nebraska,0
1905,regular,1905-10-21T00:00:00.000Z,False,Texas,39,Baylor,0
1905,regular,1905-10-21T00:00:00.000Z,False,Princeton,22,Lafayette,4
1905,regular,1905-10-21T00:00:00.000Z,False,Texas A&M,18,Austin,11
1905,regular,1905-10-21T00:00:00.000Z,False,Tufts,12,Maine,0
1905,regular,1905-10-21T00:00:00.000Z,False,Notre Dame,0,Wabash College,5
1905,regular,1905-10-21T00:00:00.000Z,False,Drake,4,Grinnell,5
1905,regular,1905-10-21T00:00:00.000Z,False,Pennsylvania,8,Brown,6
1905,regular,1905-10-21T00:00:00.000Z,False,Cornell,30,Pittsburgh,0
1905,regular,1905-10-21T00:00:00.000Z,False,Minnesota,39,Iowa,0
1905,regular,1905-10-23T00:00:00.000Z,False,Oklahoma,33,Kansas City Medical,0
1905,regular,1905-10-24T00:00:00.000Z,False,Williams,23,Worcester Polytechnic,5
1905,regular,1905-10-25T00:00:00.000Z,False,Navy,17,Maryland,0
1905,regular,1905-10-25T00:00:00.000Z,False,Clemson,25,Alabama,0
1905,regular,1905-10-25T00:00:00.000Z,False,Vermont,26,Norwich,0
1905,regular,1905-10-25T00:00:00.000Z,False,Michigan,70,Albion,0
1905,regular,1905-10-27T00:00:00.000Z,False,Mississippi State,0,Auburn,18
1905,regular,1905-10-27T00:00:00.000Z,False,Wichita State,0,Haskell,16
1905,regular,1905-10-28T00:00:00.000Z,False,Bucknell,18,Medico-Chirurgical,5
1905,regular,1905-10-28T00:00:00.000Z,False,Washington (MO),35,Illinois College,0
1905,regular,1905-10-28T00:00:00.000Z,False,Texas A&M,24,Trinity (Texas),0
1905,regular,1905-10-28T00:00:00.000Z,False,Minnesota,46,Lawrence,0
1905,regular,1905-10-28T00:00:00.000Z,False,Washington & Jefferson,27,Georgetown,0
1905,regular,1905-10-28T00:00:00.000Z,False,Coe,0,Des Moines,17
1905,regular,1905-10-28T00:00:00.000Z,False,Beloit College,41,Ripon,5
1905,regular,1905-10-28T00:00:00.000Z,False,Utah,129,Fort Douglas,0
1905,regular,1905-10-28T00:00:00.000Z,False,Georgia Tech,18,Cumberland,0
1905,regular,1905-10-28T00:00:00.000Z,False,Amherst College,16,Vermont,6
1905,regular,1905-10-28T00:00:00.000Z,False,Purdue,11,Indiana,11
1905,regular,1905-10-28T00:00:00.000Z,False,Pennsylvania,6,Carlisle,0
1905,regular,1905-10-28T00:00:00.000Z,False,Missouri,18,Tarkio,0
1905,regular,1905-10-28T00:00:00.000Z,False,Pittsburgh,24,Dickinson,10
1905,regular,1905-10-28T00:00:00.000Z,False,Colorado,15,Kansas,0
1905,regular,1905-10-28T00:00:00.000Z,False,Lafayette,79,Lebanon Valley,0
1905,regular,1905-10-28T00:00:00.000Z,False,Dartmouth,10,Colgate,16
1905,regular,1905-10-28T00:00:00.000Z,False,Northwestern,0,Chicago,32
1905,regular,1905-10-28T00:00:00.000Z,False,Penn State,29,Villanova,0
1905,regular,1905-10-28T00:00:00.000Z,False,Wesleyan (CT),26,Union (NY),5
1905,regular,1905-10-28T00:00:00.000Z,False,UMass,15,New Hampshire,0
1905,regular,1905-10-28T00:00:00.000Z,False,Columbia,0,Princeton,12
1905,regular,1905-10-28T00:00:00.000Z,False,Yale,20,Army,0
1905,regular,1905-10-28T00:00:00.000Z,False,Harvard,10,Brown,0
1905,regular,1905-10-28T00:00:00.000Z,False,Cornell,57,Haverford,0
1905,regular,1905-10-28T00:00:00.000Z,False,Grinnell,13,Charles City,0
1905,regular,1905-10-28T00:00:00.000Z,False,Syracuse,17,Lehigh,0
1905,regular,1905-10-28T00:00:00.000Z,False,Rensselaer,6,Williams,39
1905,regular,1905-10-28T00:00:00.000Z,False,Monmouth,12,Knox College,6
1905,regular,1905-10-28T00:00:00.000Z,False,Sewanee Univ. of the South,11,Tennessee,6
1905,regular,1905-10-28T00:00:00.000Z,False,Creighton,0,Nebraska,102
1905,regular,1905-10-28T00:00:00.000Z,False,Wisconsin,17,Wisconsin Alumni,0
1905,regular,1905-10-28T00:00:00.000Z,False,Baylor,10,TCU,6
1905,regular,1905-10-28T00:00:00.000Z,False,Navy,5,Swarthmore,6
1905,regular,1905-10-28T00:00:00.000Z,False,Colorado State,10,Colorado Mines,17
1905,regular,1905-10-28T00:00:00.000Z,False,Tufts,10,Bowdoin,0
1905,regular,1905-10-28T00:00:00.000Z,False,Springfield,0,Holy Cross,32
1905,regular,1905-10-28T00:00:00.000Z,False,Vanderbilt,33,Texas,0
1905,regular,1905-10-28T00:00:00.000Z,False,Bates College,0,Maine,0
1905,regular,1905-10-28T00:00:00.000Z,False,Virginia Tech,35,North Carolina,6
1905,regular,1905-10-28T00:00:00.000Z,False,Notre Dame,142,American Medical,0
1905,regular,1905-10-28T00:00:00.000Z,False,Michigan,48,Drake,0
1905,regular,1905-10-28T00:00:00.000Z,False,Iowa,41,Northern Iowa,5
1905,regular,1905-10-28T00:00:00.000Z,False,Illinois,30,Physicians & Surgeons,0
1905,regular,1905-10-30T00:00:00.000Z,False,Oklahoma,6,Washburn,9
1905,regular,1905-10-31T00:00:00.000Z,False,Chattanooga,6,Cumberland,11
1905,regular,1905-10-31T00:00:00.000Z,False,Arkansas,0,Texas,4
1905,regular,1905-11-03T00:00:00.000Z,False,Oklahoma,2,Texas,0
1905,regular,1905-11-04T00:00:00.000Z,False,Notre Dame,71,DePauw,0
1905,regular,1905-11-04T00:00:00.000Z,False,Ursinus,0,Dickinson,24
1905,regular,1905-11-04T00:00:00.000Z,False,Wesleyan (CT),27,Tufts,5
1905,regular,1905-11-04T00:00:00.000Z,False,Pittsburgh,53,Franklin & Marshall,0
1905,regular,1905-11-04T00:00:00.000Z,False,Holy Cross,9,Amherst College,0
1905,regular,1905-11-04T00:00:00.000Z,False,Minnesota,12,Wisconsin,16
1905,regular,1905-11-04T00:00:00.000Z,False,Villanova,34,Fordham,5
1905,regular,1905-11-04T00:00:00.000Z,False,Colgate,53,Rochester,12
1905,regular,1905-11-04T00:00:00.000Z,False,Drake,75,Simpson College,0
1905,regular,1905-11-04T00:00:00.000Z,False,Texas A&M,24,TCU,11
1905,regular,1905-11-04T00:00:00.000Z,False,Denver,12,Denver A.C.,11
1905,regular,1905-11-04T00:00:00.000Z,False,Emporia College,5,Haskell,16
1905,regular,1905-11-04T00:00:00.000Z,False,Columbia,0,Yale,53
1905,regular,1905-11-04T00:00:00.000Z,False,New Hampshire,0,Maine,16
1905,regular,1905-11-04T00:00:00.000Z,False,Purdue,24,Missouri,0
1905,regular,1905-11-04T00:00:00.000Z,False,Cornell,0,Swarthmore,14
1905,regular,1905-11-04T00:00:00.000Z,False,Princeton,0,Dartmouth,6
1905,regular,1905-11-04T00:00:00.000Z,False,North Dakota State,0,Lawrence,5
1905,regular,1905-11-04T00:00:00.000Z,False,Iowa,46,Grinnell,0
1905,regular,1905-11-04T00:00:00.000Z,False,Northwestern,30,Marquette,5
1905,regular,1905-11-04T00:00:00.000Z,False,Illinois,0,Michigan,33
1905,regular,1905-11-04T00:00:00.000Z,False,Lafayette,6,Pennsylvania,6
1905,regular,1905-11-04T00:00:00.000Z,False,Alabama,36,Georgia,0
1905,regular,1905-11-04T00:00:00.000Z,False,Bowdoin,5,Colby,0
1905,regular,1905-11-04T00:00:00.000Z,False,Williams,12,UMass,0
1905,regular,1905-11-04T00:00:00.000Z,False,Kansas,21,Washington (MO),0
1905,regular,1905-11-04T00:00:00.000Z,False,Brown,27,Syracuse,0
1905,regular,1905-11-04T00:00:00.000Z,False,North Carolina,36,Georgetown,0
1905,regular,1905-11-04T00:00:00.000Z,False,Colorado College,33,Colorado State,0
1905,regular,1905-11-04T00:00:00.000Z,False,Colorado,46,Utah,5
1905,regular,1905-11-04T00:00:00.000Z,False,Vanderbilt,54,Auburn,0
1905,regular,1905-11-04T00:00:00.000Z,False,Wichita State,6,Washburn,10
1905,regular,1905-11-04T00:00:00.000Z,False,Georgia Tech,45,Tennessee,0
1905,regular,1905-11-04T00:00:00.000Z,False,Nebraska,21,Iowa State,0
1905,regular,1905-11-04T00:00:00.000Z,False,Wabash College,53,Lake Forest,0
1905,regular,1905-11-04T00:00:00.000Z,False,Coe,6,Cornell College (IA),5
1905,regular,1905-11-04T00:00:00.000Z,False,Beloit College,35,Wisconsin-Platteville,6
1905,regular,1905-11-04T00:00:00.000Z,False,Indiana,47,Cincinnati,6
1905,regular,1905-11-04T00:00:00.000Z,False,Harvard,23,Carlisle,11
1905,regular,1905-11-04T00:00:00.000Z,False,Navy,11,Penn State,5
1905,regular,1905-11-04T00:00:00.000Z,False,North Central,0,Knox College,0
1905,regular,1905-11-04T00:00:00.000Z,False,Virginia,0,Virginia Tech,11
1905,regular,1905-11-04T00:00:00.000Z,False,Ohio Medical,5,Washington & Jefferson,18
1905,regular,1905-11-05T00:00:00.000Z,False,Wyoming,22,Northern Colorado,0
1905,regular,1905-11-07T00:00:00.000Z,False,Middlebury,0,Vermont,10
1905,regular,1905-11-09T00:00:00.000Z,False,Alabama,21,Centre,0
1905,regular,1905-11-10T00:00:00.000Z,False,Texas,0,Transylvania,6
1905,regular,1905-11-11T00:00:00.000Z,False,Dickinson,18,Lehigh,0
1905,regular,1905-11-11T00:00:00.000Z,False,Texas A&M,6,Transylvania,29
1905,regular,1905-11-11T00:00:00.000Z,False,Georgia,16,North Georgia,12
1905,regular,1905-11-11T00:00:00.000Z,False,Dartmouth,0,Amherst College,0
1905,regular,1905-11-11T00:00:00.000Z,False,Northwestern,34,Ohio Northern,0
1905,regular,1905-11-11T00:00:00.000Z,False,Wesleyan (CT),22,Susquehanna,0
1905,regular,1905-11-11T00:00:00.000Z,False,Missouri,0,Saint Louis,17
1905,regular,1905-11-11T00:00:00.000Z,False,Lawrence,33,Northwestern (Wisconsin),0
1905,regular,1905-11-11T00:00:00.000Z,False,Navy,34,Bucknell,0
1905,regular,1905-11-11T00:00:00.000Z,False,Minnesota,81,South Dakota,0
1905,regular,1905-11-11T00:00:00.000Z,False,Michigan,40,Ohio State,0
1905,regular,1905-11-11T00:00:00.000Z,False,Army,5,Carlisle,6
1905,regular,1905-11-11T00:00:00.000Z,False,Virginia Tech,15,Washington & Lee,0
1905,regular,1905-11-11T00:00:00.000Z,False,Iowa,72,Des Moines,0
1905,regular,1905-11-11T00:00:00.000Z,False,Yale,11,Brown,0
1905,regular,1905-11-11T00:00:00.000Z,False,Utah,0,Colorado Mines,22
1905,regular,1905-11-11T00:00:00.000Z,False,Washburn,11,Kansas,18
1905,regular,1905-11-11T00:00:00.000Z,False,Auburn,0,Clemson,6
1905,regular,1905-11-11T00:00:00.000Z,False,Nebraska,18,Colorado,0
1905,regular,1905-11-11T00:00:00.000Z,False,George Washington,0,Virginia,55
1905,regular,1905-11-11T00:00:00.000Z,False,Princeton,16,Cornell,6
1905,regular,1905-11-11T00:00:00.000Z,False,Vermont,12,Fort Ethan Allen,0
1905,regular,1905-11-11T00:00:00.000Z,False,TCU,17,Baylor,0
1905,regular,1905-11-11T00:00:00.000Z,False,Maine,16,Colby,0
1905,regular,1905-11-11T00:00:00.000Z,False,Penn State,73,Geneva,0
1905,regular,1905-11-11T00:00:00.000Z,False,Grinnell,4,Iowa State,38
1905,regular,1905-11-11T00:00:00.000Z,False,Drake,10,Haskell,6
1905,regular,1905-11-11T00:00:00.000Z,False,Colorado College,10,Denver,0
1905,regular,1905-11-11T00:00:00.000Z,False,Drury,6,Washington (MO),5
1905,regular,1905-11-11T00:00:00.000Z,False,Sewanee Univ. of the South,18,Georgia Tech,18
1905,regular,1905-11-11T00:00:00.000Z,False,Pennsylvania,12,Harvard,6
1905,regular,1905-11-11T00:00:00.000Z,False,Syracuse,15,Holy Cross,4
1905,regular,1905-11-11T00:00:00.000Z,False,Bates College,0,Bowdoin,6
1905,regular,1905-11-11T00:00:00.000Z,False,Indiana,22,Notre Dame,5
1905,regular,1905-11-11T00:00:00.000Z,False,Swarthmore,27,Lafayette,0
1905,regular,1905-11-11T00:00:00.000Z,False,Pittsburgh,11,Washington & Jefferson,0
1905,regular,1905-11-11T00:00:00.000Z,False,Williams,5,Colgate,0
1905,regular,1905-11-11T00:00:00.000Z,False,Kentucky,12,Cumberland,0
1905,regular,1905-11-11T00:00:00.000Z,False,Wabash College,57,Knox College,0
1905,regular,1905-11-11T00:00:00.000Z,False,Wisconsin,44,Beloit College,0
1905,regular,1905-11-11T00:00:00.000Z,False,Maryland A.C.,10,Villanova,0
1905,regular,1905-11-11T00:00:00.000Z,False,Monmouth,64,Coe,4
1905,regular,1905-11-11T00:00:00.000Z,False,Chicago,19,Purdue,0
1905,regular,1905-11-11T00:00:00.000Z,False,Andover,30,UMass,0
1905,regular,1905-11-12T00:00:00.000Z,False,Kingfisher,0,Oklahoma,55
1905,regular,1905-11-12T00:00:00.000Z,False,North Carolina,0,NC State,0
1905,regular,1905-11-15T00:00:00.000Z,False,Massilon A.C.,8,Carlisle,4
1905,regular,1905-11-15T00:00:00.000Z,False,Lehigh,0,Lafayette,53
1905,regular,1905-11-15T00:00:00.000Z,False,Norwich,0,Vermont,16
1905,regular,1905-11-15T00:00:00.000Z,False,Pittsburgh,67,Butler YMCA,0
1905,regular,1905-11-17T00:00:00.000Z,False,Texas,17,Sewanee Univ. of the South,10
1905,regular,1905-11-18T00:00:00.000Z,False,Cornell College (IA),0,Grinnell,6
1905,regular,1905-11-18T00:00:00.000Z,False,California (PA),0,Washington & Jefferson,18
1905,regular,1905-11-18T00:00:00.000Z,False,Colorado,30,Washburn,5
1905,regular,1905-11-18T00:00:00.000Z,False,Ripon,0,Lawrence,56
1905,regular,1905-11-18T00:00:00.000Z,False,Indiana,40,Wabash College,0
1905,regular,1905-11-18T00:00:00.000Z,False,Maine,18,Bowdoin,0
1905,regular,1905-11-18T00:00:00.000Z,False,Minnesota,35,Nebraska,0
1905,regular,1905-11-18T00:00:00.000Z,False,Iowa,44,Drake,0
1905,regular,1905-11-18T00:00:00.000Z,False,George Washington,0,Swarthmore,30
1905,regular,1905-11-18T00:00:00.000Z,False,Denver,11,Colorado State,5
1905,regular,1905-11-18T00:00:00.000Z,False,Alabama,30,Auburn,0
1905,regular,1905-11-18T00:00:00.000Z,False,Brown,56,Vermont,0
1905,regular,1905-11-18T00:00:00.000Z,False,Colorado Mines,0,Colorado College,0
1905,regular,1905-11-18T00:00:00.000Z,False,Ursinus,12,Lehigh,0
1905,regular,1905-11-18T00:00:00.000Z,False,Georgia Tech,46,Georgia,0
1905,regular,1905-11-18T00:00:00.000Z,False,Williams,0,Wesleyan (CT),18
1905,regular,1905-11-18T00:00:00.000Z,False,Colgate,17,Hamilton,15
1905,regular,1905-11-18T00:00:00.000Z,False,New Hampshire,6,Middlebury,0
1905,regular,1905-11-18T00:00:00.000Z,False,Washington (MO),14,Missouri,10
1905,regular,1905-11-18T00:00:00.000Z,False,Cornell,6,Columbia,12
1905,regular,1905-11-18T00:00:00.000Z,False,Vanderbilt,41,Clemson,0
1905,regular,1905-11-18T00:00:00.000Z,False,Texas A&M,17,Baylor,5
1905,regular,1905-11-18T00:00:00.000Z,False,Pennsylvania,42,Villanova,0
1905,regular,1905-11-18T00:00:00.000Z,False,Cheyenne High,0,Wyoming,10
1905,regular,1905-11-18T00:00:00.000Z,False,Syracuse,62,Rensselaer,0
1905,regular,1905-11-18T00:00:00.000Z,False,Northwestern,37,Michigan State,11
1905,regular,1905-11-18T00:00:00.000Z,False,Georgetown,0,Bucknell,18
1905,regular,1905-11-18T00:00:00.000Z,False,North Carolina,17,VMI,0
1905,regular,1905-11-18T00:00:00.000Z,False,Michigan,12,Wisconsin,0
1905,regular,1905-11-18T00:00:00.000Z,False,Army,34,Trinity (CT),0
1905,regular,1905-11-18T00:00:00.000Z,False,Pittsburgh,51,Ohio Medical,0
1905,regular,1905-11-18T00:00:00.000Z,False,Knox College,10,Lake Forest,5
1905,regular,1905-11-18T00:00:00.000Z,False,Holy Cross,12,Tufts,2
1905,regular,1905-11-18T00:00:00.000Z,False,Virginia Tech,34,South Carolina,0
1905,regular,1905-11-18T00:00:00.000Z,False,Navy,22,Virginia,0
1905,regular,1905-11-18T00:00:00.000Z,False,Chicago,44,Illinois,0
1905,regular,1905-11-18T00:00:00.000Z,False,Marquette,6,Beloit College,5
1905,regular,1905-11-18T00:00:00.000Z,False,Iowa State,28,Coe,6
1905,regular,1905-11-18T00:00:00.000Z,False,Penn State,6,Dickinson,0
1905,regular,1905-11-18T00:00:00.000Z,False,Yale,23,Princeton,4
1905,regular,1905-11-18T00:00:00.000Z,False,Dartmouth,6,Harvard,6
1905,regular,1905-11-18T00:00:00.000Z,False,UMass,15,Springfield,0
1905,regular,1905-11-18T00:00:00.000Z,False,Tennessee,31,Centre,5
1905,regular,1905-11-18T00:00:00.000Z,False,Notre Dame,22,Bennett Medical,0
1905,regular,1905-11-19T00:00:00.000Z,False,Oklahoma,58,Central Oklahoma,0
1905,regular,1905-11-20T00:00:00.000Z,False,Ole Miss,0,Cumberland,18
1905,regular,1905-11-22T00:00:00.000Z,False,Canton A.C.,8,Carlisle,0
1905,regular,1905-11-22T00:00:00.000Z,False,Texas,27,Texas A&M,0
1905,regular,1905-11-23T00:00:00.000Z,False,Alabama,6,Sewanee Univ. of the South,42
1905,regular,1905-11-24T00:00:00.000Z,False,Beloit College,42,Knox College,5
1905,regular,1905-11-24T00:00:00.000Z,False,Purdue,32,Notre Dame,0
1905,regular,1905-11-24T00:00:00.000Z,False,Oklahoma,29,Bethany (KS),0
1905,regular,1905-11-24T00:00:00.000Z,False,Iowa State,0,Iowa,8
1905,regular,1905-11-24T00:00:00.000Z,False,Penn State,6,West Virginia,0
1905,regular,1905-11-25T00:00:00.000Z,False,Nebraska,43,Doane,5
1905,regular,1905-11-25T00:00:00.000Z,False,Amherst College,17,Williams,0
1905,regular,1905-11-25T00:00:00.000Z,False,Georgetown,12,George Washington,6
1905,regular,1905-11-25T00:00:00.000Z,False,Washburn,6,Denver,0
1905,regular,1905-11-25T00:00:00.000Z,False,Colorado State,34,Wyoming,5
1905,regular,1905-11-25T00:00:00.000Z,False,Columbia,0,Pennsylvania,23
1905,regular,1905-11-25T00:00:00.000Z,False,Swarthmore,50,Wesleyan (CT),6
1905,regular,1905-11-25T00:00:00.000Z,False,Bucknell,17,Villanova,9
1905,regular,1905-11-25T00:00:00.000Z,False,Lawrence,6,Marquette,0
1905,regular,1905-11-25T00:00:00.000Z,False,Minnesota,72,Northwestern,6
1905,regular,1905-11-25T00:00:00.000Z,False,Haskell,0,Kansas City A.C.,0
